time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi,dust,ammonia,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,weather_code,boundary_layer_height
2025-10-08T09:00,30.6,46.7,521.0,23.8,47.6,74.0,97,49,31.0,,23.2,84,26.3,0.0,0.0,988.6,5.9,315,1,500.0
2025-10-08T10:00,29.9,47.6,498.0,20.3,44.6,93.0,99,49,32.0,,24.1,80,27.7,0.0,0.0,988.8,2.6,344,3,700.0
2025-10-08T11:00,31.8,50.2,475.0,17.4,40.9,109.0,100,50,35.0,,24.9,76,28.9,0.0,0.0,988.6,1.5,339,3,845.0
2025-10-08T12:00,34.3,55.5,436.0,15.1,36.6,120.0,102,60,42.0,,25.7,70,29.6,0.0,0.0,987.7,0.4,243,3,935.0
2025-10-08T13:00,36.1,60.5,397.0,13.3,31.5,128.0,104,64,51.0,,25.7,67,28.7,0.0,0.0,986.6,2.8,252,3,975.0
2025-10-08T14:00,38.5,68.7,410.0,13.5,27.7,131.0,106,66,58.0,,24.5,71,26.4,0.1,0.1,986.0,9.2,321,51,985.0
2025-10-08T15:00,38.6,66.6,516.0,16.4,26.0,126.0,108,63,61.0,,23.6,77,25.9,0.1,0.1,985.5,7.7,339,51,870.0
2025-10-08T16:00,38.2,62.6,675.0,21.2,25.4,115.0,110,55,61.0,,24.2,76,27.1,0.0,0.0,985.3,5.1,328,0,740.0
2025-10-08T17:00,43.1,64.5,815.0,27.6,23.3,97.0,111,56,41.0,,24.0,81,27.4,0.0,0.0,985.6,4.5,358,1,115.0
2025-10-08T18:00,47.5,60.8,921.0,32.5,24.4,84.0,113,59,32.0,,23.7,82,27.0,0.0,0.0,985.9,5.7,302,0,295.0
2025-10-08T19:00,47.8,55.9,1008.0,39.3,26.0,66.0,114,59,19.0,,23.4,82,26.5,0.0,0.0,986.5,5.5,316,0,245.0
2025-10-08T20:00,46.2,51.2,1053.0,44.4,26.7,51.0,115,58,9.0,,22.8,83,25.8,0.0,0.0,987.1,4.8,315,0,170.0
2025-10-08T21:00,45.8,49.0,1044.0,46.7,26.1,43.0,115,58,5.0,,22.0,86,25.0,0.0,0.0,987.4,3.9,338,0,125.0
2025-10-08T22:00,47.6,50.3,994.0,47.3,24.8,38.0,116,59,4.0,,21.4,88,24.5,0.0,0.0,987.8,2.9,330,0,85.0
2025-10-08T23:00,48.1,50.8,916.0,46.1,23.0,35.0,116,59,5.0,,21.8,89,25.1,0.0,0.0,988.5,4.0,309,0,155.0
2025-10-09T00:00,46.3,49.6,787.0,42.2,20.5,35.0,116,58,7.0,,22.0,89,25.2,0.0,0.0,988.7,4.7,286,0,130.0
2025-10-09T01:00,44.5,49.6,631.0,36.5,17.6,38.0,116,57,11.0,,21.7,91,24.8,0.0,0.0,988.2,5.6,287,0,130.0
2025-10-09T02:00,42.3,50.5,532.0,31.9,15.4,40.0,116,56,15.0,,21.4,92,24.6,0.0,0.0,988.1,5.0,296,0,125.0
2025-10-09T03:00,40.3,51.5,535.0,29.6,14.4,39.0,115,54,19.0,,21.1,93,24.2,0.0,0.0,988.3,4.4,300,0,120.0
2025-10-09T04:00,39.1,51.9,595.0,28.5,14.2,38.0,114,54,22.0,,20.7,94,23.8,0.0,0.0,988.5,4.1,311,0,125.0
2025-10-09T05:00,35.3,48.7,663.0,24.0,14.7,47.0,113,52,25.0,,20.6,92,23.4,0.0,0.0,988.8,4.7,286,0,110.0
2025-10-09T06:00,37.8,48.0,747.0,25.0,16.5,51.0,112,53,22.0,,20.8,92,23.6,0.0,0.0,989.4,5.0,308,0,130.0
2025-10-09T07:00,41.0,48.0,839.0,26.2,19.0,59.0,112,55,17.0,,21.4,91,24.4,0.0,0.0,989.8,5.6,310,0,195.0
2025-10-09T08:00,39.0,46.2,861.0,25.4,21.6,72.0,112,54,14.0,,22.7,88,26.2,0.0,0.0,990.4,5.1,315,0,285.0
2025-10-09T09:00,33.8,57.4,754.0,20.8,24.7,98.0,112,51,10.0,,24.2,83,27.5,0.1,0.1,990.9,7.4,347,51,560.0
2025-10-09T10:00,25.1,31.8,577.0,14.2,27.8,130.0,113,65,7.0,,25.0,78,28.0,0.2,0.2,990.7,8.7,353,51,560.0
2025-10-09T11:00,24.7,31.7,435.0,9.1,29.2,154.0,112,77,13.0,,26.4,68,29.6,0.1,0.1,990.3,8.7,315,51,880.0
2025-10-09T12:00,25.5,34.2,355.0,6.5,27.3,166.0,111,86,31.0,,27.5,58,30.3,0.0,0.0,989.6,8.5,318,1,1195.0
2025-10-09T13:00,26.4,43.5,311.0,5.4,23.7,170.0,110,90,57.0,,28.2,50,30.2,0.0,0.0,988.9,7.7,323,0,1485.0
2025-10-09T14:00,29.5,75.0,324.0,6.5,21.0,168.0,109,88,87.0,,28.2,49,29.5,0.0,0.0,987.8,8.3,316,0,1660.0
2025-10-09T15:00,31.1,91.7,428.0,10.9,20.4,161.0,108,81,116.0,,28.0,49,28.9,0.0,0.0,987.2,8.4,318,0,1610.0
2025-10-09T16:00,33.1,117.8,590.0,17.5,20.8,147.0,108,74,150.0,,27.4,53,28.8,0.0,0.0,987.0,7.1,319,0,1425.0
2025-10-09T17:00,32.7,136.0,737.0,24.7,20.7,118.0,120,64,197.0,,26.3,61,28.2,0.0,0.0,986.7,6.8,287,0,300.0
2025-10-09T18:00,44.5,172.8,862.0,30.2,21.6,103.0,125,74,276.0,,24.6,66,26.4,0.0,0.0,987.0,6.6,292,0,175.0
2025-10-09T19:00,53.8,236.6,972.0,37.5,22.7,82.0,119,91,388.0,,23.8,68,25.4,0.0,0.0,987.6,7.5,285,0,170.0
2025-10-09T20:00,63.1,323.2,1014.0,41.7,23.1,67.0,106,114,490.0,,23.1,69,24.4,0.0,0.0,988.0,8.6,285,0,200.0
2025-10-09T21:00,72.6,407.9,942.0,39.9,22.0,63.0,108,137,584.0,,22.5,70,23.6,0.0,0.0,987.9,8.6,286,0,185.0
2025-10-09T22:00,79.4,456.3,803.0,34.9,20.1,65.0,111,150,668.0,,21.8,73,23.0,0.0,0.0,988.0,7.8,296,0,170.0
2025-10-09T23:00,81.3,452.6,677.0,30.0,18.3,68.0,114,149,699.0,,21.8,79,23.4,0.0,0.0,988.2,7.9,294,0,170.0
2025-10-10T00:00,78.5,416.3,588.0,25.6,16.8,71.0,118,139,640.0,,21.5,80,23.2,0.0,0.0,988.1,7.4,292,0,160.0
2025-10-10T01:00,72.9,359.5,513.0,21.3,15.4,75.0,121,124,528.0,,21.0,81,22.8,0.0,0.0,987.8,6.7,289,0,140.0
2025-10-10T02:00,65.4,291.5,468.0,18.5,14.6,77.0,124,106,423.0,,20.6,82,22.4,0.0,0.0,987.4,6.1,293,0,125.0
2025-10-10T03:00,58.6,231.0,450.0,17.8,14.5,74.0,126,90,342.0,,20.1,83,21.8,0.0,0.0,987.1,5.6,285,0,110.0
2025-10-10T04:00,53.9,189.1,462.0,18.7,15.0,69.0,128,78,268.0,,19.5,85,21.1,0.0,0.0,987.0,5.2,274,0,90.0
2025-10-10T05:00,49.9,161.1,531.0,19.5,15.2,68.0,130,71,206.0,,19.4,89,21.4,0.0,0.0,987.5,5.1,280,0,85.0
2025-10-10T06:00,49.5,139.2,728.0,23.3,16.7,66.0,131,65,189.0,,19.5,89,21.6,0.0,0.0,987.7,4.6,283,0,85.0
2025-10-10T07:00,52.2,124.8,980.0,28.1,18.9,64.0,133,61,165.0,,20.5,86,22.5,0.0,0.0,988.1,6.1,282,0,115.0
2025-10-10T08:00,50.2,125.7,1101.0,29.6,21.4,73.0,134,62,141.0,,22.1,81,24.7,0.0,0.0,988.9,4.2,280,0,175.0
2025-10-10T09:00,44.4,107.8,962.0,24.3,24.6,102.0,135,57,118.0,,24.0,75,26.8,0.0,0.0,989.2,4.4,279,0,285.0
2025-10-10T10:00,35.4,82.9,692.0,15.6,28.0,142.0,136,71,96.0,,25.7,65,28.5,0.0,0.0,989.1,5.2,290,0,835.0
2025-10-10T11:00,31.7,74.7,481.0,8.9,29.9,172.0,137,92,83.0,,27.0,56,29.9,0.0,0.0,989.2,5.6,297,0,1180.0
2025-10-10T12:00,31.3,76.6,390.0,5.6,28.8,186.0,138,106,85.0,,27.8,51,30.7,0.0,0.0,988.6,4.8,299,0,1435.0
2025-10-10T13:00,31.7,81.5,360.0,4.3,26.2,190.0,138,110,96.0,,28.3,46,30.6,0.0,0.0,987.8,4.7,302,0,1650.0
2025-10-10T14:00,32.0,86.1,404.0,6.2,24.1,186.0,139,106,105.0,,28.5,43,29.8,0.0,0.0,986.8,5.0,305,0,1700.0
2025-10-10T15:00,32.1,92.0,564.0,12.8,23.4,172.0,139,92,107.0,,28.4,43,29.0,0.0,0.0,986.3,5.4,307,0,1705.0
2025-10-10T16:00,32.6,98.5,798.0,22.6,23.3,149.0,139,75,108.0,,27.8,48,29.0,0.0,0.0,986.2,4.7,310,0,1675.0
2025-10-10T17:00,40.7,88.0,996.0,35.0,24.6,122.0,143,61,91.0,,26.3,55,27.8,0.0,0.0,986.3,5.0,311,0,200.0
2025-10-10T18:00,53.0,102.7,1097.0,45.3,26.5,102.0,147,62,95.0,,24.4,61,25.7,0.0,0.0,986.3,5.7,314,0,145.0
2025-10-10T19:00,58.8,109.0,1161.0,59.4,29.1,73.0,141,64,101.0,,23.3,67,24.9,0.0,0.0,986.6,5.1,318,0,90.0
2025-10-10T20:00,59.1,116.9,1257.0,68.5,30.7,52.0,142,65,110.0,,23.0,66,24.8,0.0,0.0,986.7,2.7,337,0,40.0
2025-10-10T21:00,60.3,125.7,1462.0,68.1,30.6,45.0,141,65,124.0,,22.5,68,24.3,0.0,0.0,986.8,2.2,346,0,30.0
2025-10-10T22:00,60.1,134.1,1698.0,62.8,29.6,45.0,140,65,140.0,,22.4,67,24.4,0.0,0.0,986.9,0.5,225,0,10.0
2025-10-10T23:00,60.8,141.6,1804.0,57.5,28.2,45.0,138,66,151.0,,21.8,73,24.0,0.0,0.0,986.9,1.0,248,0,15.0
2025-10-11T00:00,60.5,144.8,1669.0,53.6,26.5,44.0,136,67,154.0,,21.4,74,23.5,0.0,0.0,986.9,1.5,256,0,15.0
2025-10-11T01:00,59.5,143.0,1404.0,49.6,24.4,43.0,134,66,152.0,,20.5,79,22.4,0.0,0.0,986.5,3.2,270,0,25.0
2025-10-11T02:00,57.6,136.9,1176.0,46.1,22.7,43.0,132,65,146.0,,19.9,82,21.6,0.0,0.0,986.4,4.1,257,0,35.0
2025-10-11T03:00,55.6,128.1,1023.0,43.1,21.3,41.0,132,63,135.0,,19.6,82,21.1,0.0,0.0,986.3,4.4,249,0,40.0
2025-10-11T04:00,54.6,119.2,907.0,40.6,20.2,40.0,131,62,120.0,,19.2,83,20.7,0.0,0.0,986.4,4.5,256,0,45.0
2025-10-11T05:00,59.5,132.7,885.0,43.4,20.8,37.0,131,65,134.0,,19.4,88,21.2,0.0,0.0,986.9,5.0,268,0,65.0
2025-10-11T06:00,61.0,115.0,1063.0,43.7,21.8,43.0,132,66,108.0,,19.9,85,21.7,0.0,0.0,987.4,5.1,276,0,75.0
2025-10-11T07:00,62.9,98.0,1334.0,43.7,23.3,54.0,134,66,73.0,,20.8,83,22.6,0.0,0.0,988.0,6.4,278,0,90.0
2025-10-11T08:00,55.8,82.0,1434.0,40.5,25.0,71.0,135,63,50.0,,22.7,78,25.3,0.0,0.0,988.8,4.0,278,0,135.0
2025-10-11T09:00,39.7,65.9,1182.0,30.9,27.5,102.0,135,54,50.0,,25.0,68,27.5,0.0,0.0,989.2,4.7,286,0,305.0
2025-10-11T10:00,32.5,64.3,759.0,18.1,30.1,141.0,135,71,61.0,,26.6,58,28.8,0.0,0.0,989.2,6.0,299,1,1085.0
2025-10-11T11:00,30.0,66.6,439.0,8.6,31.3,169.0,135,89,70.0,,27.2,53,28.7,0.0,0.0,989.0,6.7,279,0,1400.0
2025-10-11T12:00,29.5,64.3,335.0,4.7,29.5,181.0,134,101,70.0,,28.0,50,30.3,0.0,0.0,988.4,6.1,293,1,1550.0
2025-10-11T13:00,29.5,64.7,334.0,4.0,26.2,183.0,134,103,69.0,,28.8,47,30.7,0.0,0.0,987.7,6.0,309,1,1780.0
2025-10-11T14:00,29.5,68.0,375.0,6.1,23.8,178.0,134,98,75.0,,29.0,44,29.8,0.0,0.0,986.9,7.3,314,1,1895.0
2025-10-11T15:00,30.2,79.4,438.0,11.5,23.2,166.0,134,86,89.0,,28.8,44,29.3,0.0,0.0,986.2,9.3,323,1,1750.0
2025-10-11T16:00,31.9,97.3,543.0,19.8,23.4,147.0,133,74,110.0,,27.9,50,28.7,0.0,0.0,986.2,9.2,327,0,1205.0
2025-10-11T17:00,37.5,146.7,686.0,23.2,22.7,126.0,136,67,209.0,,27.0,59,29.3,0.0,0.0,986.1,4.5,268,0,170.0
2025-10-11T18:00,47.8,173.7,923.0,29.8,23.4,108.0,141,74,265.0,,25.3,65,27.4,0.0,0.0,986.0,5.9,258,0,105.0
2025-10-11T19:00,55.8,225.4,1198.0,38.7,24.3,84.0,134,88,343.0,,24.4,67,26.3,0.0,0.0,986.4,6.6,257,0,125.0
2025-10-11T20:00,61.2,281.3,1341.0,44.1,24.4,66.0,132,103,417.0,,23.7,69,25.4,0.0,0.0,986.8,6.9,256,0,140.0
2025-10-11T21:00,65.7,331.6,1241.0,43.0,23.0,60.0,132,116,486.0,,23.0,70,24.5,0.0,0.0,986.8,7.1,260,0,130.0
2025-10-11T22:00,69.2,366.9,1009.0,38.4,20.8,60.0,133,126,549.0,,22.5,72,24.0,0.0,0.0,986.8,7.0,280,1,145.0
2025-10-11T23:00,70.3,378.1,804.0,33.7,18.8,61.0,134,129,581.0,,23.2,73,24.9,0.0,0.0,987.1,8.1,302,1,215.0
2025-10-12T00:00,69.2,366.9,678.0,29.5,17.3,63.0,135,126,560.0,,23.1,73,25.1,0.0,0.0,987.0,6.0,311,1,175.0
2025-10-12T01:00,67.3,340.9,579.0,25.3,16.0,66.0,136,119,508.0,,22.3,77,24.5,0.0,0.0,986.2,4.5,293,0,115.0
2025-10-12T02:00,65.0,308.3,517.0,22.2,15.2,67.0,137,110,458.0,,21.6,78,23.5,0.0,0.0,986.1,4.9,287,0,105.0
2025-10-12T03:00,62.9,279.4,492.0,20.9,15.0,64.0,137,103,421.0,,21.0,78,22.7,0.0,0.0,985.8,4.9,287,0,95.0
2025-10-12T04:00,62.6,261.7,503.0,20.8,15.4,60.0,138,98,386.0,,20.5,79,22.0,0.0,0.0,985.8,5.4,290,0,95.0
2025-10-12T05:00,70.5,299.9,561.0,20.4,16.4,61.0,139,108,429.0,,20.6,86,22.7,0.0,0.0,986.4,5.4,310,0,115.0
2025-10-12T06:00,74.0,285.9,721.0,23.8,17.8,59.0,140,104,417.0,,21.0,84,23.2,0.0,0.0,987.1,5.0,314,0,120.0
2025-10-12T07:00,78.9,255.2,926.0,28.3,19.8,58.0,142,96,397.0,,22.1,79,24.2,0.0,0.0,987.7,6.3,305,0,140.0
2025-10-12T08:00,80.3,272.9,1018.0,29.5,21.8,68.0,143,101,361.0,,23.7,75,26.4,0.0,0.0,988.3,4.2,301,0,195.0
2025-10-12T09:00,73.8,240.3,888.0,24.4,24.1,101.0,146,92,288.0,,25.6,68,28.4,0.0,0.0,988.7,4.2,301,0,315.0
2025-10-12T10:00,54.6,160.7,643.0,16.0,26.5,145.0,149,73,197.0,,27.5,59,30.3,0.0,0.0,988.4,5.3,315,0,730.0
2025-10-12T11:00,36.3,109.4,449.0,9.4,27.4,178.0,150,98,141.0,,29.0,49,31.5,0.0,0.0,988.3,6.5,304,0,1370.0
2025-10-12T12:00,33.6,109.0,367.0,6.2,25.7,190.0,151,110,145.0,,30.1,42,32.3,0.0,0.0,987.6,6.9,307,0,1715.0
2025-10-12T13:00,33.1,123.9,334.0,4.8,22.6,191.0,151,111,183.0,,30.6,39,32.1,0.0,0.0,986.7,8.5,314,0,1885.0
2025-10-12T14:00,36.2,153.7,328.0,5.6,20.5,186.0,151,106,227.0,,30.7,38,31.3,0.0,0.0,986.1,9.7,320,0,1920.0
2025-10-12T15:00,40.4,190.0,334.0,8.6,20.2,176.0,151,96,270.0,,30.3,39,30.5,0.0,0.0,985.7,9.9,325,0,1840.0
2025-10-12T16:00,44.2,217.5,367.0,13.8,20.8,159.0,151,86,318.0,,29.6,43,30.3,0.0,0.0,985.8,8.5,328,0,1690.0
2025-10-12T17:00,52.2,267.3,446.0,18.2,20.4,133.0,152,99,413.0,,28.0,48,29.0,0.0,0.0,985.6,6.5,316,0,375.0
2025-10-12T18:00,62.9,299.0,620.0,26.4,21.9,113.0,154,108,454.0,,26.3,56,27.9,0.0,0.0,986.0,5.5,302,0,200.0
2025-10-12T19:00,71.5,332.5,840.0,37.4,23.8,85.0,153,117,512.0,,25.5,61,27.3,0.0,0.0,986.4,5.5,281,0,130.0
2025-10-12T20:00,78.0,376.3,977.0,44.5,24.9,65.0,153,128,567.0,,25.0,63,26.6,0.0,0.0,986.9,6.5,273,0,140.0
2025-10-12T21:00,82.9,416.3,958.0,44.0,24.2,59.0,154,139,626.0,,24.4,65,26.0,0.0,0.0,987.2,6.7,276,0,130.0
2025-10-12T22:00,86.8,449.8,856.0,39.4,22.7,60.0,156,148,683.0,,23.4,69,25.1,0.0,0.0,987.0,5.8,290,0,110.0
2025-10-12T23:00,87.5,455.4,762.0,34.8,21.1,62.0,158,149,697.0,,22.9,74,25.1,0.0,0.0,987.5,5.3,315,0,120.0
2025-10-13T00:00,85.2,425.6,701.0,30.8,19.8,63.0,159,141,642.0,,22.9,73,24.9,0.0,0.0,987.1,4.8,329,0,115.0
2025-10-13T01:00,81.0,373.5,648.0,26.8,18.4,65.0,161,128,546.0,,22.3,74,24.2,0.0,0.0,986.7,4.8,318,0,105.0
2025-10-13T02:00,75.4,314.8,615.0,24.1,17.6,66.0,161,112,449.0,,22.1,73,24.0,0.0,0.0,986.6,4.0,321,0,85.0
2025-10-13T03:00,69.4,258.0,593.0,23.4,17.3,64.0,161,97,362.0,,21.9,72,23.6,0.0,0.0,986.3,3.9,338,0,65.0
2025-10-13T04:00,63.6,209.1,592.0,24.0,17.5,62.0,161,84,275.0,,21.6,72,23.2,0.0,0.0,986.4,3.7,313,0,55.0
2025-10-13T05:00,67.8,202.1,656.0,28.9,19.7,56.0,160,82,249.0,,20.4,85,22.6,0.0,0.0,986.9,4.2,277,0,45.0
2025-10-13T06:00,71.2,183.9,876.0,33.7,21.8,57.0,158,77,211.0,,20.5,86,22.9,0.0,0.0,987.6,3.5,291,0,40.0
2025-10-13T07:00,77.1,154.1,1161.0,39.9,24.8,61.0,156,74,158.0,,21.8,81,24.2,0.0,0.0,988.4,4.0,280,0,55.0
2025-10-13T08:00,67.1,127.1,1285.0,41.2,27.4,75.0,156,69,114.0,,23.8,73,26.6,0.0,0.0,989.3,2.7,290,0,130.0
2025-10-13T09:00,51.6,96.2,1093.0,32.8,29.7,110.0,156,61,89.0,,26.1,63,28.9,0.0,0.0,989.8,2.8,310,0,280.0
2025-10-13T10:00,41.9,76.8,740.0,19.4,31.7,155.0,155,78,74.0,,28.3,52,30.8,0.0,0.0,989.8,3.3,324,0,990.0
2025-10-13T11:00,36.7,70.3,470.0,9.3,32.3,188.0,155,108,65.0,,29.7,41,31.7,0.0,0.0,989.5,3.9,326,0,1675.0
2025-10-13T12:00,34.3,68.7,384.0,5.4,30.2,200.0,155,120,62.0,,30.9,36,32.9,0.0,0.0,988.7,3.8,315,0,1865.0
2025-10-13T13:00,33.2,68.0,380.0,4.7,26.6,201.0,155,121,65.0,,31.5,34,33.2,0.0,0.0,988.3,3.7,305,0,1975.0
2025-10-13T14:00,32.6,67.5,397.0,6.3,24.2,195.0,155,115,68.0,,31.7,33,32.7,0.0,0.0,987.3,3.9,304,0,2130.0
2025-10-13T15:00,32.8,68.9,409.0,9.7,24.0,185.0,155,105,67.0,,31.6,33,31.9,0.0,0.0,986.8,4.5,307,0,2145.0
2025-10-13T16:00,34.2,70.8,440.0,15.2,25.0,170.0,155,90,66.0,,30.9,34,31.1,0.0,0.0,986.5,5.4,312,0,2150.0
2025-10-13T17:00,36.9,71.7,505.0,24.2,27.0,148.0,161,74,67.0,,28.7,53,31.3,0.0,0.0,986.9,2.7,318,0,190.0
2025-10-13T18:00,48.9,79.9,632.0,37.5,28.7,120.0,167,60,68.0,,27.4,53,29.6,0.0,0.0,987.2,1.4,337,0,70.0
2025-10-13T19:00,59.3,94.3,791.0,55.9,31.1,81.0,162,65,71.0,,27.0,54,29.4,0.0,0.0,987.7,0.4,297,0,20.0
2025-10-13T20:00,68.7,111.1,911.0,70.4,33.1,50.0,153,69,81.0,,26.2,55,28.4,0.0,0.0,988.0,0.4,207,0,20.0
2025-10-13T21:00,78.2,131.3,959.0,78.4,34.8,34.0,153,74,100.0,,25.2,59,27.3,0.0,0.0,988.1,1.7,193,0,35.0
2025-10-13T22:00,85.4,152.7,967.0,82.5,36.1,27.0,153,78,127.0,,24.1,63,25.9,0.0,0.0,987.9,3.4,196,0,35.0
2025-10-13T23:00,84.3,168.6,959.0,81.5,36.0,25.0,153,77,157.0,,23.1,73,25.4,0.0,0.0,987.8,4.0,207,0,30.0
2025-10-14T00:00,78.2,183.0,935.0,72.3,33.2,31.0,153,77,194.0,,22.9,73,25.1,0.0,0.0,987.6,3.5,294,0,35.0
2025-10-14T01:00,72.4,201.2,894.0,58.0,29.0,41.0,152,82,236.0,,23.0,70,25.3,0.0,0.0,987.1,1.8,281,0,35.0
2025-10-14T02:00,68.9,213.3,856.0,46.7,25.5,49.0,152,85,270.0,,22.4,71,24.2,0.0,0.0,986.4,3.8,287,0,70.0
2025-10-14T03:00,67.5,223.1,801.0,41.1,23.3,48.0,152,87,296.0,,21.8,70,23.2,0.0,0.0,985.9,4.7,293,0,90.0
2025-10-14T04:00,67.8,230.5,750.0,38.5,22.0,44.0,152,89,315.0,,21.2,72,22.5,0.0,0.0,985.6,4.8,307,0,90.0
2025-10-14T05:00,64.5,198.4,781.0,39.5,21.1,47.0,152,81,249.0,,21.1,78,23.0,0.0,0.0,985.8,4.2,295,0,65.0
2025-10-14T06:00,68.7,208.6,1012.0,41.8,21.7,49.0,152,84,243.0,,21.3,80,23.5,0.0,0.0,986.3,3.1,291,0,45.0
2025-10-14T07:00,74.3,191.4,1326.0,44.4,22.7,52.0,152,79,234.0,,22.8,73,25.0,0.0,0.0,986.9,3.8,265,0,45.0
2025-10-14T08:00,71.0,190.9,1454.0,43.0,24.4,67.0,152,79,224.0,,25.1,65,27.6,0.0,0.0,987.8,2.4,261,0,115.0
2025-10-14T09:00,63.6,207.7,1207.0,33.5,27.6,102.0,152,83,213.0,,27.7,52,29.8,0.0,0.0,988.3,2.2,279,0,470.0
2025-10-14T10:00,46.2,175.6,775.0,19.9,31.4,148.0,152,75,200.0,,29.6,36,30.4,0.0,0.0,988.6,3.6,297,0,1420.0
2025-10-14T11:00,38.9,134.6,452.0,9.8,33.8,184.0,152,104,185.0,,30.3,33,31.2,0.0,0.0,988.4,5.0,283,0,1570.0
2025-10-14T12:00,37.7,118.0,368.0,5.9,33.3,202.0,152,122,165.0,,31.3,31,32.5,0.0,0.0,987.8,4.8,285,0,1700.0
2025-10-14T13:00,38.2,109.2,395.0,5.4,31.4,209.0,152,129,143.0,,31.9,29,32.7,0.0,0.0,987.1,5.1,287,0,1940.0
2025-10-14T14:00,38.1,101.0,440.0,7.5,30.3,209.0,153,129,123.0,,32.0,29,32.2,0.0,0.0,986.2,5.0,296,0,1975.0
2025-10-14T15:00,38.6,95.7,464.0,11.0,31.0,202.0,153,122,107.0,,31.8,29,31.4,0.0,0.0,985.7,5.1,309,0,1990.0
2025-10-14T16:00,40.0,89.9,506.0,17.0,32.5,188.0,153,108,93.0,,31.1,30,30.8,0.0,0.0,985.8,4.9,324,0,1975.0
2025-10-14T17:00,38.9,92.4,596.0,26.7,28.6,151.0,168,76,104.0,,29.5,33,29.5,0.0,0.0,986.2,2.9,7,0,170.0
2025-10-14T18:00,56.2,106.2,770.0,47.6,31.9,117.0,176,63,105.0,,27.9,45,29.3,0.0,0.0,986.4,1.3,56,0,155.0
2025-10-14T19:00,71.2,124.8,991.0,76.3,36.5,69.0,171,71,106.0,,27.4,45,28.8,0.0,0.0,986.9,0.8,117,0,130.0
2025-10-14T20:00,81.5,139.7,1183.0,97.8,40.2,33.0,154,79,111.0,,26.7,47,28.0,0.0,0.0,987.2,1.2,141,0,80.0
2025-10-14T21:00,88.0,154.1,1324.0,105.0,42.3,19.0,154,82,122.0,,25.9,50,27.2,0.0,0.0,987.2,1.6,153,0,70.0
2025-10-14T22:00,95.2,169.0,1436.0,104.9,43.6,15.0,154,82,137.0,,25.6,50,26.8,0.0,0.0,987.1,0.9,169,0,65.0
2025-10-14T23:00,99.2,180.7,1505.0,103.4,43.9,14.0,155,84,152.0,,25.0,59,27.1,0.0,0.0,987.1,0.9,191,0,15.0
2025-10-15T00:00,100.4,189.1,1497.0,102.0,42.8,12.0,155,84,165.0,,24.6,60,26.7,0.0,0.0,986.7,0.7,194,0,15.0
2025-10-15T01:00,99.9,195.6,1447.0,99.0,40.9,12.0,156,84,179.0,,24.3,59,26.2,0.0,0.0,986.3,1.1,180,0,15.0
2025-10-15T02:00,98.0,201.6,1441.0,95.7,39.3,12.0,157,83,193.0,,24.3,59,26.1,0.0,0.0,985.9,0.7,166,0,15.0
2025-10-15T03:00,96.4,208.6,1523.0,92.0,38.5,10.0,157,84,211.0,,23.9,60,25.7,0.0,0.0,985.6,0.4,117,0,30.0
2025-10-15T04:00,95.9,217.0,1649.0,87.9,38.1,8.0,158,86,230.0,,23.2,62,24.9,0.0,0.0,985.4,0.2,360,0,55.0
2025-10-15T05:00,99.2,209.1,1777.0,90.5,40.4,12.0,159,84,204.0,,21.8,73,23.8,0.0,0.0,985.9,2.2,294,0,55.0
2025-10-15T06:00,106.4,223.1,1966.0,90.0,41.5,22.0,160,87,194.0,,21.2,77,23.1,0.0,0.0,986.6,3.4,252,0,40.0
2025-10-15T07:00,118.3,214.7,2157.0,88.4,43.0,38.0,161,91,179.0,,22.6,71,24.5,0.0,0.0,987.6,4.0,243,0,35.0
2025-10-15T08:00,95.2,182.1,2124.0,80.5,43.9,62.0,163,82,162.0,,25.0,61,27.1,0.0,0.0,988.5,2.3,288,0,100.0
2025-10-15T09:00,70.8,190.0,1660.0,60.2,44.1,100.0,163,79,143.0,,27.5,50,29.2,0.0,0.0,989.2,2.2,284,0,305.0
2025-10-15T10:00,51.2,157.9,973.0,33.5,43.6,145.0,164,73,123.0,,29.6,35,30.3,0.0,0.0,989.1,2.9,277,0,1700.0
2025-10-15T11:00,31.4,86.6,464.0,13.7,42.3,180.0,164,100,107.0,,30.5,31,31.1,0.0,0.0,988.7,4.9,276,0,2080.0
2025-10-15T12:00,30.5,76.8,322.0,6.6,39.3,198.0,164,118,98.0,,31.3,28,32.0,0.0,0.0,988.1,5.2,274,0,2140.0
2025-10-15T13:00,31.2,76.4,358.0,6.3,35.3,206.0,163,126,92.0,,31.8,28,32.3,0.0,0.0,987.3,5.4,270,0,2220.0
2025-10-15T14:00,32.0,76.4,411.0,8.5,32.3,205.0,163,125,87.0,,31.9,28,31.8,0.0,0.0,986.4,5.8,270,0,2245.0
2025-10-15T15:00,32.4,76.4,413.0,11.9,31.1,195.0,163,115,80.0,,31.6,28,31.1,0.0,0.0,986.2,6.0,279,0,2240.0
2025-10-15T16:00,33.4,74.7,431.0,17.7,31.0,178.0,163,98,74.0,,30.9,29,30.3,0.0,0.0,986.0,6.0,297,0,2180.0
